_time,_value,_field,location
2023-04-28T02:40:00Z,23.8505,temperature,thermostat
2023-04-28T02:45:00Z,23.8505,temperature,thermostat
2023-04-28T02:50:00Z,23.83055556,temperature,thermostat
2023-04-28T02:55:00Z,23.80833333,temperature,thermostat
2023-04-28T03:00:00Z,23.7675,temperature,thermostat
2023-04-28T03:05:00Z,23.775,temperature,thermostat
2023-04-28T03:10:00Z,23.77176471,temperature,thermostat
2023-04-28T03:15:00Z,23.78944444,temperature,thermostat
2023-04-28T03:20:00Z,23.792,temperature,thermostat
2023-04-28T03:25:00Z,23.794,temperature,thermostat
2023-04-28T03:30:00Z,23.79058824,temperature,thermostat
2023-04-28T03:35:00Z,23.79222222,temperature,thermostat
2023-04-28T03:40:00Z,23.7775,temperature,thermostat
2023-04-28T03:45:00Z,23.724,temperature,thermostat
2023-04-28T03:50:00Z,23.70117647,temperature,thermostat
2023-04-28T03:55:00Z,23.74052632,temperature,thermostat
2023-04-28T04:00:00Z,23.936,temperature,thermostat
2023-04-28T04:05:00Z,24.12842105,temperature,thermostat
2023-04-28T04:10:00Z,24.00368421,temperature,thermostat
2023-04-28T04:15:00Z,23.8255,temperature,thermostat
2023-04-28T04:20:00Z,23.8145,temperature,thermostat
2023-04-28T04:25:00Z,23.80333333,temperature,thermostat
2023-04-28T04:30:00Z,23.81058824,temperature,thermostat
2023-04-28T04:35:00Z,23.7805,temperature,thermostat
2023-04-28T04:40:00Z,23.752,temperature,thermostat
2023-04-28T04:45:00Z,23.74647059,temperature,thermostat
2023-04-28T04:50:00Z,23.71055556,temperature,thermostat
2023-04-28T04:55:00Z,23.7125,temperature,thermostat
2023-04-28T05:00:00Z,23.7155,temperature,thermostat
2023-04-28T05:05:00Z,23.75470588,temperature,thermostat
2023-04-28T05:10:00Z,23.41,temperature,thermostat
2023-04-28T05:15:00Z,23.042,temperature,thermostat
2023-04-28T05:20:00Z,22.92473684,temperature,thermostat
2023-04-28T05:25:00Z,22.69875,temperature,thermostat
2023-04-28T05:30:00Z,22.64421053,temperature,thermostat
2023-04-28T05:35:00Z,22.453,temperature,thermostat
2023-04-28T05:40:00Z,22.44315789,temperature,thermostat
2023-04-28T05:45:00Z,22.25133333,temperature,thermostat
2023-04-28T05:50:00Z,22.2525,temperature,thermostat
2023-04-28T05:55:00Z,22.0805,temperature,thermostat
2023-04-28T06:00:00Z,22.10611111,temperature,thermostat
2023-04-28T06:05:00Z,21.94352941,temperature,thermostat
2023-04-28T06:10:00Z,21.906,temperature,thermostat
2023-04-28T06:15:00Z,21.8,temperature,thermostat
2023-04-28T06:20:00Z,21.76176471,temperature,thermostat
2023-04-28T06:25:00Z,21.72388889,temperature,thermostat
2023-04-28T06:30:00Z,21.6445,temperature,thermostat
2023-04-28T06:35:00Z,21.653,temperature,thermostat
2023-04-28T06:40:00Z,21.54555556,temperature,thermostat
2023-04-28T06:45:00Z,21.48166667,temperature,thermostat
2023-04-28T06:50:00Z,21.401,temperature,thermostat
2023-04-28T06:55:00Z,21.4335,temperature,thermostat
2023-04-28T07:00:00Z,21.3125,temperature,thermostat
2023-04-28T07:05:00Z,21.32368421,temperature,thermostat
2023-04-28T07:10:00Z,21.2075,temperature,thermostat
2023-04-28T07:15:00Z,21.23368421,temperature,thermostat
2023-04-28T07:20:00Z,21.14,temperature,thermostat
2023-04-28T07:25:00Z,21.1285,temperature,thermostat
2023-04-28T07:30:00Z,21.024,temperature,thermostat
2023-04-28T07:35:00Z,21.00684211,temperature,thermostat
2023-04-28T07:40:00Z,20.93058824,temperature,thermostat
2023-04-28T07:45:00Z,20.89,temperature,thermostat
2023-04-28T07:50:00Z,20.828,temperature,thermostat
2023-04-28T07:55:00Z,20.79,temperature,thermostat
2023-04-28T08:00:00Z,20.79411765,temperature,thermostat
2023-04-28T08:05:00Z,20.726,temperature,thermostat
2023-04-28T08:10:00Z,20.7365,temperature,thermostat
2023-04-28T08:15:00Z,20.61833333,temperature,thermostat
2023-04-28T08:20:00Z,20.76176471,temperature,thermostat
2023-04-28T08:25:00Z,20.967,temperature,thermostat
2023-04-28T08:30:00Z,21.0925,temperature,thermostat
2023-04-28T08:35:00Z,21.22529412,temperature,thermostat
2023-04-28T08:40:00Z,21.30944444,temperature,thermostat
2023-04-28T08:45:00Z,21.374,temperature,thermostat
2023-04-28T08:50:00Z,21.4375,temperature,thermostat
2023-04-28T08:55:00Z,21.53470588,temperature,thermostat
2023-04-28T09:00:00Z,21.63722222,temperature,thermostat
2023-04-28T09:05:00Z,21.6455,temperature,thermostat
2023-04-28T09:10:00Z,21.75,temperature,thermostat
2023-04-28T09:15:00Z,21.75,temperature,thermostat
2023-04-28T09:20:00Z,21.77421053,temperature,thermostat
2023-04-28T09:25:00Z,21.823,temperature,thermostat
2023-04-28T09:30:00Z,21.84052632,temperature,thermostat
2023-04-28T09:35:00Z,21.85941176,temperature,thermostat
2023-04-28T09:40:00Z,21.86,temperature,thermostat
2023-04-28T09:45:00Z,21.86,temperature,thermostat
2023-04-28T09:50:00Z,21.87222222,temperature,thermostat
2023-04-28T09:55:00Z,21.86882353,temperature,thermostat
2023-04-28T10:00:00Z,21.943,temperature,thermostat
2023-04-28T10:05:00Z,21.9225,temperature,thermostat
2023-04-28T10:10:00Z,21.93666667,temperature,thermostat
2023-04-28T10:15:00Z,21.97176471,temperature,thermostat
2023-04-28T10:20:00Z,21.977,temperature,thermostat
2023-04-28T10:25:00Z,21.98,temperature,thermostat
2023-04-28T10:30:00Z,21.979375,temperature,thermostat
2023-04-28T10:35:00Z,21.98052632,temperature,thermostat
2023-04-28T10:40:00Z,21.985,temperature,thermostat
2023-04-28T10:45:00Z,21.989,temperature,thermostat
2023-04-28T10:50:00Z,21.99,temperature,thermostat
2023-04-28T10:55:00Z,21.99,temperature,thermostat
2023-04-28T11:00:00Z,21.991,temperature,thermostat
2023-04-28T11:05:00Z,21.98473684,temperature,thermostat
2023-04-28T11:10:00Z,21.98529412,temperature,thermostat
2023-04-28T11:15:00Z,21.95473684,temperature,thermostat
2023-04-28T11:20:00Z,21.989,temperature,thermostat
2023-04-28T11:25:00Z,21.99444444,temperature,thermostat
2023-04-28T11:30:00Z,21.99352941,temperature,thermostat
2023-04-28T11:35:00Z,21.997,temperature,thermostat
2023-04-28T11:40:00Z,21.9915,temperature,thermostat
2023-04-28T11:45:00Z,21.98588235,temperature,thermostat
2023-04-28T11:50:00Z,21.99444444,temperature,thermostat
2023-04-28T11:55:00Z,21.997,temperature,thermostat
2023-04-28T12:00:00Z,21.9905,temperature,thermostat
2023-04-28T12:05:00Z,22.00111111,temperature,thermostat
2023-04-28T12:10:00Z,22.02555556,temperature,thermostat
2023-04-28T12:15:00Z,22.077,temperature,thermostat
2023-04-28T12:20:00Z,22.033,temperature,thermostat
2023-04-28T12:25:00Z,22.018125,temperature,thermostat
2023-04-28T12:30:00Z,22.00777778,temperature,thermostat
2023-04-28T12:35:00Z,21.991,temperature,thermostat
2023-04-28T12:40:00Z,22.02789474,temperature,thermostat
2023-04-28T12:45:00Z,22.10529412,temperature,thermostat
2023-04-28T12:50:00Z,22.10105263,temperature,thermostat
2023-04-28T12:55:00Z,22.099,temperature,thermostat
2023-04-28T13:00:00Z,22.05055556,temperature,thermostat
2023-04-28T13:05:00Z,22.01117647,temperature,thermostat
2023-04-28T13:10:00Z,22.02736842,temperature,thermostat
2023-04-28T13:15:00Z,22.022,temperature,thermostat
2023-04-28T13:20:00Z,22.00631579,temperature,thermostat
2023-04-28T13:25:00Z,22.00625,temperature,thermostat
2023-04-28T13:30:00Z,22.0145,temperature,thermostat
2023-04-28T13:35:00Z,22.0115,temperature,thermostat
2023-04-28T13:40:00Z,21.94833333,temperature,thermostat
2023-04-28T13:45:00Z,21.81882353,temperature,thermostat
2023-04-28T13:50:00Z,21.7325,temperature,thermostat
2023-04-28T13:55:00Z,21.736,temperature,thermostat
2023-04-28T14:00:00Z,21.88058824,temperature,thermostat
2023-04-28T14:05:00Z,22.00888889,temperature,thermostat
2023-04-28T14:10:00Z,22.1105,temperature,thermostat
2023-04-28T14:15:00Z,22.007,temperature,thermostat
2023-04-28T14:20:00Z,21.86882353,temperature,thermostat
2023-04-28T14:25:00Z,21.85166667,temperature,thermostat
2023-04-28T14:30:00Z,21.861,temperature,thermostat
2023-04-28T14:35:00Z,21.84947368,temperature,thermostat
2023-04-28T14:40:00Z,21.79764706,temperature,thermostat
2023-04-28T14:45:00Z,21.73736842,temperature,thermostat
2023-04-28T14:50:00Z,21.6645,temperature,thermostat
2023-04-28T14:55:00Z,21.66631579,temperature,thermostat
2023-04-28T15:00:00Z,21.74411765,temperature,thermostat
2023-04-28T15:05:00Z,21.72526316,temperature,thermostat
2023-04-28T15:10:00Z,21.6905,temperature,thermostat
2023-04-28T15:15:00Z,21.62055556,temperature,thermostat
2023-04-28T15:20:00Z,21.57176471,temperature,thermostat
2023-04-28T15:25:00Z,21.543,temperature,thermostat
2023-04-28T15:30:00Z,21.47,temperature,thermostat
2023-04-28T15:35:00Z,21.48833333,temperature,thermostat
2023-04-28T15:40:00Z,21.60470588,temperature,thermostat
2023-04-28T15:45:00Z,21.8665,temperature,thermostat
2023-04-28T15:50:00Z,22.085,temperature,thermostat
2023-04-28T15:55:00Z,22.21411765,temperature,thermostat
2023-04-28T16:00:00Z,22.32882353,temperature,thermostat
2023-04-28T16:05:00Z,22.517,temperature,thermostat
2023-04-28T16:10:00Z,22.524,temperature,thermostat
2023-04-28T16:15:00Z,22.56166667,temperature,thermostat
2023-04-28T16:20:00Z,22.72210526,temperature,thermostat
2023-04-28T16:25:00Z,22.947,temperature,thermostat
2023-04-28T16:30:00Z,23.053,temperature,thermostat
2023-04-28T16:35:00Z,23.19176471,temperature,thermostat
2023-04-28T16:40:00Z,23.41777778,temperature,thermostat
2023-04-28T16:45:00Z,23.546,temperature,thermostat
2023-04-28T16:50:00Z,23.701,temperature,thermostat
2023-04-28T16:55:00Z,23.69647059,temperature,thermostat
2023-04-28T17:00:00Z,23.59736842,temperature,thermostat
2023-04-28T17:05:00Z,23.496,temperature,thermostat
2023-04-28T17:10:00Z,23.30578947,temperature,thermostat
2023-04-28T17:15:00Z,23.25235294,temperature,thermostat
2023-04-28T17:20:00Z,23.09210526,temperature,thermostat
2023-04-28T17:25:00Z,23.0645,temperature,thermostat
2023-04-28T17:30:00Z,23.14736842,temperature,thermostat
2023-04-28T17:35:00Z,23.17294118,temperature,thermostat
2023-04-28T17:40:00Z,23.201,temperature,thermostat
2023-04-28T17:45:00Z,23.2385,temperature,thermostat
2023-04-28T17:50:00Z,23.20833333,temperature,thermostat
2023-04-28T17:55:00Z,23.27117647,temperature,thermostat
2023-04-28T18:00:00Z,23.2655,temperature,thermostat
2023-04-28T18:05:00Z,23.3165,temperature,thermostat
2023-04-28T18:10:00Z,23.60388889,temperature,thermostat
2023-04-28T18:15:00Z,23.93111111,temperature,thermostat
2023-04-28T18:20:00Z,24.1555,temperature,thermostat
2023-04-28T18:25:00Z,24.3995,temperature,thermostat
2023-04-28T18:30:00Z,24.62,temperature,thermostat
2023-04-28T18:35:00Z,24.79166667,temperature,thermostat
2023-04-28T18:40:00Z,24.927,temperature,thermostat
2023-04-28T18:45:00Z,25.016,temperature,thermostat
2023-04-28T18:50:00Z,25.15588235,temperature,thermostat
2023-04-28T18:55:00Z,25.23736842,temperature,thermostat
2023-04-28T19:00:00Z,25.3545,temperature,thermostat
2023-04-28T19:05:00Z,25.54947368,temperature,thermostat
2023-04-28T19:10:00Z,25.52764706,temperature,thermostat
2023-04-28T19:15:00Z,25.23166667,temperature,thermostat
2023-04-28T19:20:00Z,25.0305,temperature,thermostat
2023-04-28T19:25:00Z,24.93388889,temperature,thermostat
2023-04-28T19:30:00Z,24.85235294,temperature,thermostat
2023-04-28T19:35:00Z,24.816,temperature,thermostat
2023-04-28T19:40:00Z,24.7275,temperature,thermostat
2023-04-28T19:45:00Z,24.7,temperature,thermostat
2023-04-28T19:50:00Z,24.56444444,temperature,thermostat
2023-04-28T19:55:00Z,24.46,temperature,thermostat
2023-04-28T20:00:00Z,24.44358974,temperature,thermostat
2023-04-28T20:05:00Z,24.39222222,temperature,thermostat
2023-04-28T20:10:00Z,24.34470588,temperature,thermostat
2023-04-28T20:15:00Z,24.3085,temperature,thermostat
2023-04-28T20:20:00Z,24.3165,temperature,thermostat
2023-04-28T20:25:00Z,24.24,temperature,thermostat
2023-04-28T20:30:00Z,24.09555556,temperature,thermostat
2023-04-28T20:35:00Z,24.0995,temperature,thermostat
2023-04-28T20:40:00Z,24.0485,temperature,thermostat
2023-04-28T20:45:00Z,24.060625,temperature,thermostat
2023-04-28T20:50:00Z,23.97894737,temperature,thermostat
2023-04-28T20:55:00Z,23.9685,temperature,thermostat
2023-04-28T21:00:00Z,23.97052632,temperature,thermostat
2023-04-28T21:05:00Z,23.95647059,temperature,thermostat
2023-04-28T21:10:00Z,23.93526316,temperature,thermostat
2023-04-28T21:15:00Z,23.943,temperature,thermostat
2023-04-28T21:20:00Z,23.94388889,temperature,thermostat
2023-04-28T21:25:00Z,23.87,temperature,thermostat
2023-04-28T21:30:00Z,23.851,temperature,thermostat
2023-04-28T21:35:00Z,23.8495,temperature,thermostat
2023-04-28T21:40:00Z,23.83789474,temperature,thermostat
2023-04-28T21:45:00Z,23.814375,temperature,thermostat
2023-04-28T21:50:00Z,23.798,temperature,thermostat
2023-04-28T21:55:00Z,23.739,temperature,thermostat
2023-04-28T22:00:00Z,23.79176471,temperature,thermostat
2023-04-28T22:05:00Z,23.80111111,temperature,thermostat
2023-04-28T22:10:00Z,23.793,temperature,thermostat
2023-04-28T22:15:00Z,23.7295,temperature,thermostat
2023-04-28T22:20:00Z,23.61277778,temperature,thermostat
2023-04-28T22:25:00Z,23.52,temperature,thermostat
2023-04-28T22:30:00Z,23.5,temperature,thermostat
2023-04-28T22:35:00Z,23.50315789,temperature,thermostat
2023-04-28T22:40:00Z,23.44875,temperature,thermostat
2023-04-28T22:45:00Z,23.48421053,temperature,thermostat
2023-04-28T22:50:00Z,23.4995,temperature,thermostat
2023-04-28T22:55:00Z,23.42,temperature,thermostat
2023-04-28T23:00:00Z,23.25529412,temperature,thermostat
2023-04-28T23:05:00Z,23.16736842,temperature,thermostat
2023-04-28T23:10:00Z,23.1445,temperature,thermostat
2023-04-28T23:15:00Z,23.07944444,temperature,thermostat
2023-04-28T23:20:00Z,23.15823529,temperature,thermostat
2023-04-28T23:25:00Z,23.0895,temperature,thermostat
2023-04-28T23:30:00Z,23.0725,temperature,thermostat
2023-04-28T23:35:00Z,23.03882353,temperature,thermostat
2023-04-28T23:40:00Z,23.02388889,temperature,thermostat
2023-04-28T23:45:00Z,23.231,temperature,thermostat
2023-04-28T23:50:00Z,23.3995,temperature,thermostat
2023-04-28T23:55:00Z,23.55705882,temperature,thermostat
2023-04-29T00:00:00Z,23.75388889,temperature,thermostat
2023-04-29T00:05:00Z,23.9295,temperature,thermostat
2023-04-29T00:10:00Z,24.098,temperature,thermostat
2023-04-29T00:15:00Z,24.221875,temperature,thermostat
2023-04-29T00:20:00Z,24.28315789,temperature,thermostat
2023-04-29T00:25:00Z,24.151,temperature,thermostat
2023-04-29T00:30:00Z,23.879,temperature,thermostat
2023-04-29T00:35:00Z,23.68823529,temperature,thermostat
2023-04-29T00:40:00Z,23.50055556,temperature,thermostat
2023-04-29T00:45:00Z,23.4205,temperature,thermostat
2023-04-29T00:50:00Z,23.3645,temperature,thermostat
2023-04-29T00:55:00Z,23.30882353,temperature,thermostat
2023-04-29T01:00:00Z,23.2315,temperature,thermostat
2023-04-29T01:05:00Z,23.136,temperature,thermostat
2023-04-29T01:10:00Z,23.07555556,temperature,thermostat
2023-04-29T01:15:00Z,23.11588235,temperature,thermostat
2023-04-29T01:20:00Z,23.118,temperature,thermostat
2023-04-29T01:25:00Z,23.1545,temperature,thermostat
2023-04-29T01:30:00Z,23.21,temperature,thermostat
2023-04-29T01:35:00Z,23.235625,temperature,thermostat
2023-04-29T01:40:00Z,23.2445,temperature,thermostat
2023-04-29T01:45:00Z,23.2895,temperature,thermostat
2023-04-29T01:50:00Z,23.32352941,temperature,thermostat
2023-04-29T01:55:00Z,23.21555556,temperature,thermostat
2023-04-29T02:00:00Z,23.1635,temperature,thermostat
2023-04-29T02:05:00Z,23.1665,temperature,thermostat
2023-04-29T02:10:00Z,23.17555556,temperature,thermostat
2023-04-29T02:15:00Z,23.17722222,temperature,thermostat
2023-04-29T02:20:00Z,23.1865,temperature,thermostat
2023-04-29T02:25:00Z,23.18631579,temperature,thermostat
2023-04-29T02:30:00Z,23.18466667,temperature,thermostat
2023-04-29T02:35:00Z,23.20368421,temperature,thermostat
2023-04-29T02:40:00Z,23.102,temperature,thermostat
2023-04-29T02:45:00Z,22.97789474,temperature,thermostat
2023-04-29T02:50:00Z,22.96294118,temperature,thermostat
2023-04-29T02:55:00Z,22.88157895,temperature,thermostat
2023-04-29T03:00:00Z,22.849,temperature,thermostat
2023-04-29T03:05:00Z,22.89052632,temperature,thermostat
2023-04-29T03:10:00Z,22.881875,temperature,thermostat
2023-04-29T03:15:00Z,22.933,temperature,thermostat
2023-04-29T03:20:00Z,23.0165,temperature,thermostat
2023-04-29T03:25:00Z,23.07055556,temperature,thermostat
2023-04-29T03:30:00Z,23.07055556,temperature,thermostat
2023-04-29T03:35:00Z,23.0315,temperature,thermostat
2023-04-29T03:40:00Z,22.9985,temperature,thermostat
2023-04-29T03:45:00Z,22.96611111,temperature,thermostat
2023-04-29T03:50:00Z,22.95941176,temperature,thermostat
2023-04-29T03:55:00Z,22.96,temperature,thermostat
2023-04-29T04:00:00Z,22.96,temperature,thermostat
2023-04-25T01:35:00Z,28.52631579,humidity,vent
2023-04-25T01:40:00Z,30.07,humidity,vent
2023-04-25T01:45:00Z,31.00588235,humidity,vent
2023-04-25T01:50:00Z,31.7,humidity,vent
2023-04-25T01:55:00Z,32.01052632,humidity,vent
2023-04-25T02:00:00Z,32.48421053,humidity,vent
2023-04-25T02:05:00Z,32.61,humidity,vent
2023-04-25T02:10:00Z,32.78125,humidity,vent
2023-04-25T02:15:00Z,32.68125,humidity,vent
2023-04-25T02:20:00Z,32.5125,humidity,vent
2023-04-25T02:25:00Z,32.38421053,humidity,vent
2023-04-25T02:30:00Z,32.83,humidity,vent
2023-04-25T02:35:00Z,34.105,humidity,vent
2023-04-25T02:40:00Z,34.38888889,humidity,vent
2023-04-25T02:45:00Z,34.15789474,humidity,vent
2023-04-25T02:50:00Z,33.76875,humidity,vent
2023-04-25T02:55:00Z,33.41176471,humidity,vent
2023-04-25T03:00:00Z,33.10555556,humidity,vent
2023-04-25T03:05:00Z,32.935,humidity,vent
2023-04-25T03:10:00Z,32.86470588,humidity,vent
2023-04-25T03:15:00Z,32.775,humidity,vent
2023-04-25T03:20:00Z,32.89230769,humidity,vent
2023-04-25T03:25:00Z,33.11176471,humidity,vent
2023-04-25T03:30:00Z,33.05,humidity,vent
2023-04-25T03:35:00Z,33.18947368,humidity,vent
2023-04-25T03:40:00Z,33.23529412,humidity,vent
2023-04-25T03:45:00Z,33.47058824,humidity,vent
2023-04-25T03:50:00Z,33.42777778,humidity,vent
2023-04-25T03:55:00Z,33.45789474,humidity,vent
2023-04-25T04:00:00Z,33.53684211,humidity,vent
2023-04-25T04:05:00Z,33.58125,humidity,vent
2023-04-25T04:10:00Z,33.51764706,humidity,vent
2023-04-25T04:15:00Z,33.5,humidity,vent
2023-04-25T04:20:00Z,33.24210526,humidity,vent
2023-04-25T04:25:00Z,33.25,humidity,vent
2023-04-25T04:30:00Z,33.16666667,humidity,vent
2023-04-25T04:35:00Z,32.91875,humidity,vent
2023-04-25T04:40:00Z,33.06875,humidity,vent
2023-04-25T04:45:00Z,33.11578947,humidity,vent
2023-04-25T04:50:00Z,31.89473684,humidity,vent
2023-04-25T04:55:00Z,27.33,humidity,vent
2023-04-25T05:00:00Z,23.95263158,humidity,vent
2023-04-25T05:05:00Z,21.78823529,humidity,vent
2023-04-25T05:10:00Z,20.75555556,humidity,vent
2023-04-25T05:15:00Z,20.36875,humidity,vent
2023-04-25T05:20:00Z,20.05882353,humidity,vent
2023-04-25T05:25:00Z,20.27368421,humidity,vent
2023-04-25T05:30:00Z,24.17058824,humidity,vent
2023-04-25T05:35:00Z,27.8,humidity,vent
2023-04-25T05:40:00Z,29.57777778,humidity,vent
2023-04-25T05:45:00Z,30.67333333,humidity,vent
2023-04-25T05:50:00Z,31.32631579,humidity,vent
2023-04-25T05:55:00Z,31.65,humidity,vent
2023-04-25T06:00:00Z,31.7,humidity,vent
2023-04-25T06:05:00Z,31.67692308,humidity,vent
2023-04-25T06:10:00Z,31.825,humidity,vent
2023-04-25T06:15:00Z,31.75,humidity,vent
2023-04-25T06:20:00Z,31.59166667,humidity,vent
2023-04-25T06:25:00Z,31.74705882,humidity,vent
2023-04-25T06:30:00Z,32.05294118,humidity,vent
2023-04-25T06:35:00Z,32.48125,humidity,vent
2023-04-25T06:40:00Z,32.60588235,humidity,vent
2023-04-25T06:45:00Z,32.62105263,humidity,vent
2023-04-25T06:50:00Z,32.73157895,humidity,vent
2023-04-25T06:55:00Z,32.64666667,humidity,vent
2023-04-25T07:00:00Z,32.58947368,humidity,vent
2023-04-25T07:05:00Z,32.59333333,humidity,vent
2023-04-25T07:10:00Z,32.5625,humidity,vent
2023-04-25T07:15:00Z,32.575,humidity,vent
2023-04-25T07:20:00Z,32.59285714,humidity,vent
2023-04-25T07:25:00Z,32.66428571,humidity,vent
2023-04-25T07:30:00Z,32.56923077,humidity,vent
2023-04-25T07:35:00Z,32.57894737,humidity,vent
2023-04-25T07:40:00Z,32.49285714,humidity,vent
2023-04-25T07:45:00Z,32.525,humidity,vent
2023-04-25T07:50:00Z,32.38,humidity,vent
2023-04-25T07:55:00Z,32.375,humidity,vent
2023-04-25T08:00:00Z,32.295,humidity,vent
2023-04-25T08:05:00Z,32.37894737,humidity,vent
2023-04-25T08:10:00Z,32.41764706,humidity,vent
2023-04-25T08:15:00Z,32.34117647,humidity,vent
2023-04-25T08:20:00Z,32.48823529,humidity,vent
2023-04-25T08:25:00Z,27.35,humidity,vent
2023-04-25T08:30:00Z,22.045,humidity,vent
2023-04-25T08:35:00Z,20.52631579,humidity,vent
2023-04-25T08:40:00Z,20.07,humidity,vent
2023-04-25T08:45:00Z,19.78947368,humidity,vent
2023-04-25T08:50:00Z,19.59444444,humidity,vent
2023-04-25T08:55:00Z,20.17,humidity,vent
2023-04-25T09:00:00Z,24.465,humidity,vent
2023-04-25T09:05:00Z,27.6375,humidity,vent
2023-04-25T09:10:00Z,29.19,humidity,vent
2023-04-25T09:15:00Z,29.91,humidity,vent
2023-04-25T09:20:00Z,30.14117647,humidity,vent
2023-04-25T09:25:00Z,30.35,humidity,vent
2023-04-25T09:30:00Z,30.445,humidity,vent
2023-04-25T09:35:00Z,30.38,humidity,vent
2023-04-25T09:40:00Z,30.61111111,humidity,vent
2023-04-25T09:45:00Z,30.88823529,humidity,vent
2023-04-25T09:50:00Z,31.005,humidity,vent
2023-04-25T09:55:00Z,31.12777778,humidity,vent
2023-04-25T10:00:00Z,31.17647059,humidity,vent
2023-04-25T10:05:00Z,31.15882353,humidity,vent
2023-04-25T10:10:00Z,31.32352941,humidity,vent
2023-04-25T10:15:00Z,31.32941176,humidity,vent
2023-04-25T10:20:00Z,31.31052632,humidity,vent
2023-04-25T10:25:00Z,31.64117647,humidity,vent
2023-04-25T10:30:00Z,31.74117647,humidity,vent
2023-04-25T10:35:00Z,31.89,humidity,vent
2023-04-25T10:40:00Z,31.98,humidity,vent
2023-04-25T10:45:00Z,31.8,humidity,vent
2023-04-25T10:50:00Z,31.73888889,humidity,vent
2023-04-25T10:55:00Z,31.76428571,humidity,vent
2023-04-25T11:00:00Z,31.69444444,humidity,vent
2023-04-25T11:05:00Z,31.645,humidity,vent
2023-04-25T11:10:00Z,31.64,humidity,vent
2023-04-25T11:15:00Z,31.59411765,humidity,vent
2023-04-25T11:20:00Z,31.71875,humidity,vent
2023-04-25T11:25:00Z,31.825,humidity,vent
2023-04-25T11:30:00Z,31.78,humidity,vent
2023-04-25T11:35:00Z,32.00555556,humidity,vent
2023-04-25T11:40:00Z,32.13125,humidity,vent
2023-04-25T11:45:00Z,32.125,humidity,vent
2023-04-25T11:50:00Z,31.98235294,humidity,vent
2023-04-25T11:55:00Z,32.21176471,humidity,vent
2023-04-25T12:00:00Z,25.84736842,humidity,vent
2023-04-25T12:05:00Z,21.72,humidity,vent
2023-04-25T12:10:00Z,20.465,humidity,vent
2023-04-25T12:15:00Z,20.00555556,humidity,vent
2023-04-25T12:20:00Z,19.85,humidity,vent
2023-04-25T12:25:00Z,19.75882353,humidity,vent
2023-04-25T12:30:00Z,21.35714286,humidity,vent
2023-04-25T12:35:00Z,27.73529412,humidity,vent
2023-04-25T12:40:00Z,36.66470588,humidity,vent
2023-04-25T12:45:00Z,36.55,humidity,vent
2023-04-25T12:50:00Z,35.73157895,humidity,vent
2023-04-25T12:55:00Z,35.62631579,humidity,vent
2023-04-25T13:00:00Z,35.26,humidity,vent
2023-04-25T13:05:00Z,35.115,humidity,vent
2023-04-25T13:10:00Z,35.52352941,humidity,vent
2023-04-25T13:15:00Z,36.70555556,humidity,vent
2023-04-25T13:20:00Z,37.27222222,humidity,vent
2023-04-25T13:25:00Z,36.55625,humidity,vent
2023-04-25T13:30:00Z,36.02,humidity,vent
2023-04-25T13:35:00Z,35.895,humidity,vent
2023-04-25T13:40:00Z,35.28421053,humidity,vent
2023-04-25T13:45:00Z,34.82941176,humidity,vent
2023-04-25T13:50:00Z,34.54210526,humidity,vent
2023-04-25T13:55:00Z,34.19,humidity,vent
2023-04-25T14:00:00Z,34,humidity,vent
2023-04-25T14:05:00Z,33.89375,humidity,vent
2023-04-25T14:10:00Z,33.36470588,humidity,vent
2023-04-25T14:15:00Z,33.2,humidity,vent
2023-04-25T14:20:00Z,32.76,humidity,vent
2023-04-25T14:25:00Z,32.56666667,humidity,vent
2023-04-25T14:30:00Z,32.05882353,humidity,vent
2023-04-25T14:35:00Z,31.77368421,humidity,vent
2023-04-25T14:40:00Z,31.525,humidity,vent
2023-04-25T14:45:00Z,31.32,humidity,vent
2023-04-25T14:50:00Z,31.22941176,humidity,vent
2023-04-25T14:55:00Z,30.99411765,humidity,vent
2023-04-25T15:00:00Z,30.86842105,humidity,vent
2023-04-25T15:05:00Z,30.7,humidity,vent
2023-04-25T15:10:00Z,30.43333333,humidity,vent
2023-04-25T15:15:00Z,30.01176471,humidity,vent
2023-04-25T15:20:00Z,29.91,humidity,vent
2023-04-25T15:25:00Z,29.625,humidity,vent
2023-04-25T15:30:00Z,29.36842105,humidity,vent
2023-04-25T15:35:00Z,29.40625,humidity,vent
2023-04-25T15:40:00Z,29.375,humidity,vent
2023-04-25T15:45:00Z,29.37,humidity,vent
2023-04-25T15:50:00Z,29.37368421,humidity,vent
2023-04-25T15:55:00Z,29.21764706,humidity,vent
2023-04-25T16:00:00Z,28.98235294,humidity,vent
2023-04-25T16:05:00Z,26.55625,humidity,vent
2023-04-25T16:10:00Z,22.95789474,humidity,vent
2023-04-25T16:15:00Z,21.215,humidity,vent
2023-04-25T16:20:00Z,20.37222222,humidity,vent
2023-04-25T16:25:00Z,19.995,humidity,vent
2023-04-25T16:30:00Z,19.77058824,humidity,vent
2023-04-25T16:35:00Z,19.49411765,humidity,vent
2023-04-25T16:40:00Z,19.41,humidity,vent
2023-04-25T16:45:00Z,19.295,humidity,vent
2023-04-25T16:50:00Z,19.24736842,humidity,vent
2023-04-25T16:55:00Z,21.82352941,humidity,vent
2023-04-25T17:00:00Z,23.915,humidity,vent
